największa moneta $/$ reszta do wydania, 0.007812, 0.015625, 0.03125, 0.0625, 0.125, 0.25, 0.5
avg_small u single target, 0.62615, 1.18299, 2.12466, 4.14796, 6.39418, 9.52566, 11.21925
avg_solution 2, 2.50099, 2.20318, 1.92526, 1.63480, 1.34324, 1.06351, 0.95923
avg_solution 3, 11.36033, 11.32538, 11.33985, 11.22248, 11.03892, 10.96264, 10.60794
avg_solution 4, 2.79827, 3.28346, 3.21777, 2.63028, 2.54262, 2.48171, 2.23402
stddev_small u single target, 0.00942, 0.01739, 0.01416, 0.03532, 0.06950, 0.06457, 0.12324
stddev_solution 2, 0.00584, 0.00552, 0.00701, 0.00480, 0.00411, 0.00356, 0.12850
stddev_solution 3, 0.17821, 0.17587, 0.02365, 0.01308, 0.13371, 0.00844, 0.06699
stddev_solution 4, 0.00568, 0.01928, 0.00727, 0.00568, 0.00357, 0.00554, 0.30132
